account_id,district_id,frequency,Date,Account_type,Card _assigned
1754,52,Monthly Issuance,2020-12-01,Savings account,Silver
805,10,Monthly Issuance,2020-12-02,NRI account,Silver
3377,74,Monthly Issuance,2020-12-02,NRI account,Silver
1296,50,Monthly Issuance,2020-12-02,Savings account,Silver
2916,6,Monthly Issuance,2020-12-03,Savings account,Silver
3018,34,Monthly Issuance,2020-12-03,Savings account,Silver
249,28,Monthly Issuance,2020-12-03,Savings account,Silver
3602,18,Monthly Issuance,2020-12-03,NRI account,Silver
3856,45,Monthly Issuance,2020-12-03,Salary account,Silver
2544,38,Monthly Issuance,2020-12-04,Savings account,Silver
599,54,Monthly Issuance,2020-12-04,NRI account,Silver
2590,47,Monthly Issuance,2020-12-04,Salary account,Silver
2589,10,Monthly Issuance,2020-12-04,Salary account,Silver
2545,1,Monthly Issuance,2020-12-04,Savings account,Silver
1735,42,Monthly Issuance,2020-12-04,Salary account,Silver
3312,30,Monthly Issuance,2020-12-04,Savings account,Silver
2060,13,Monthly Issuance,2020-12-05,Savings account,Silver
2115,8,Monthly Issuance,2020-12-05,NRI account,Silver
24,74,Monthly Issuance,2020-12-05,Salary account,Silver
1083,45,Monthly Issuance,2020-12-06,Salary account,Silver
2286,70,Monthly Issuance,2020-12-06,Salary account,Silver
7176,1,Monthly Issuance,2020-12-07,NRI account,Silver
8225,50,Monthly Issuance,2020-12-07,NRI account,Silver
664,1,Monthly Issuance,2020-12-08,NRI account,Silver
5133,68,Weekly Issuance,2020-12-08,Salary account,Diamond
880,26,Monthly Issuance,2020-12-08,Salary account,Silver
1482,38,Monthly Issuance,2020-12-08,Savings account,Silver
3290,19,Monthly Issuance,2020-12-09,Salary account,Silver
2963,31,Monthly Issuance,2020-12-09,Savings account,Silver
1361,46,Monthly Issuance,2020-12-09,Salary account,Silver
3430,9,Monthly Issuance,2020-12-10,NRI account,Silver
11096,28,Monthly Issuance,2020-12-10,Salary account,Silver
3090,1,Monthly Issuance,2020-12-10,Savings account,Silver
5817,77,Issuance After a Transaction,2020-12-10,Salary account,Gold
1587,1,Monthly Issuance,2020-12-11,NRI account,Silver
905,35,Monthly Issuance,2020-12-11,NRI account,Silver
980,1,Monthly Issuance,2020-12-11,Salary account,Silver
1218,1,Monthly Issuance,2020-12-12,Salary account,Silver
561,11,Monthly Issuance,2020-12-12,NRI account,Silver
4631,77,Issuance After a Transaction,2020-12-12,NRI account,Gold
1055,29,Monthly Issuance,2020-12-12,Salary account,Silver
9153,9,Monthly Issuance,2020-12-12,Savings account,Silver
1368,22,Monthly Issuance,2020-12-12,Salary account,Silver
3452,63,Monthly Issuance,2020-12-13,Savings account,Silver
3450,1,Monthly Issuance,2020-12-13,NRI account,Silver
1557,66,Monthly Issuance,2020-12-13,Savings account,Silver
1316,42,Monthly Issuance,2020-12-13,Salary account,Silver
3893,42,Monthly Issuance,2020-12-13,NRI account,Silver
2873,70,Monthly Issuance,2020-12-13,Savings account,Silver
3962,54,Monthly Issuance,2020-12-13,NRI account,Silver
2376,71,Monthly Issuance,2020-12-14,Salary account,Silver
2995,51,Monthly Issuance,2020-12-14,Salary account,Silver
3984,51,Monthly Issuance,2020-12-14,Savings account,Silver
659,63,Monthly Issuance,2020-12-14,Salary account,Silver
3137,39,Monthly Issuance,2020-12-15,Savings account,Silver
505,64,Monthly Issuance,2020-12-16,NRI account,Silver
1817,10,Monthly Issuance,2020-12-16,Savings account,Silver
3125,37,Monthly Issuance,2020-12-16,Savings account,Silver
2734,53,Monthly Issuance,2020-12-16,NRI account,Silver
2386,12,Monthly Issuance,2020-12-17,NRI account,Silver
3411,19,Monthly Issuance,2020-12-17,Salary account,Silver
4794,72,Monthly Issuance,2020-12-18,Savings account,Silver
2827,70,Monthly Issuance,2020-12-18,Salary account,Silver
3024,1,Monthly Issuance,2020-12-18,Salary account,Silver
1618,6,Monthly Issuance,2020-12-18,NRI account,Silver
6510,74,Monthly Issuance,2020-12-18,NRI account,Silver
7465,1,Weekly Issuance,2020-12-19,Savings account,Diamond
1362,1,Monthly Issuance,2020-12-19,NRI account,Silver
3182,6,Monthly Issuance,2020-12-20,NRI account,Silver
765,12,Monthly Issuance,2020-12-20,Savings account,Silver
3412,31,Monthly Issuance,2020-12-20,NRI account,Silver
2610,54,Monthly Issuance,2020-12-20,Savings account,Silver
4454,63,Monthly Issuance,2020-12-21,NRI account,Silver
595,20,Monthly Issuance,2020-12-21,NRI account,Silver
1391,15,Monthly Issuance,2020-12-21,Salary account,Silver
3438,35,Monthly Issuance,2020-12-21,NRI account,Silver
1553,59,Monthly Issuance,2020-12-21,NRI account,Silver
10645,2,Monthly Issuance,2020-12-21,Salary account,Silver
2531,51,Monthly Issuance,2020-12-21,Savings account,Silver
1081,64,Monthly Issuance,2020-12-21,Savings account,Silver
2441,47,Monthly Issuance,2020-12-22,Savings account,Silver
193,69,Monthly Issuance,2020-12-22,NRI account,Silver
3390,12,Weekly Issuance,2020-12-22,Savings account,Diamond
3393,4,Monthly Issuance,2020-12-22,Savings account,Silver
440,29,Monthly Issuance,2020-12-22,Savings account,Silver
2356,34,Weekly Issuance,2020-12-23,Salary account,Diamond
333,73,Monthly Issuance,2020-12-23,Salary account,Silver
1884,54,Monthly Issuance,2020-12-24,NRI account,Silver
434,1,Monthly Issuance,2020-12-24,Savings account,Silver
2875,19,Monthly Issuance,2020-12-24,NRI account,Silver
2532,38,Monthly Issuance,2020-12-24,NRI account,Silver
3029,42,Monthly Issuance,2020-12-24,Salary account,Silver
2699,73,Monthly Issuance,2020-12-25,NRI account,Silver
935,23,Monthly Issuance,2020-12-25,NRI account,Silver
2777,62,Monthly Issuance,2020-12-25,NRI account,Silver
1659,46,Monthly Issuance,2020-12-25,Savings account,Silver
252,19,Monthly Issuance,2020-12-26,NRI account,Silver
7045,51,Monthly Issuance,2020-12-26,Salary account,Silver
3941,7,Monthly Issuance,2020-12-26,Salary account,Silver
2761,1,Monthly Issuance,2020-12-26,Savings account,Silver
7966,54,Monthly Issuance,2020-12-27,Salary account,Silver
2408,26,Monthly Issuance,2020-12-27,Salary account,Silver
592,23,Monthly Issuance,2020-12-27,Savings account,Silver
1195,42,Monthly Issuance,2020-12-27,NRI account,Silver
2261,1,Weekly Issuance,2020-12-27,Savings account,Diamond
8341,64,Monthly Issuance,2020-12-27,NRI account,Silver
6706,38,Monthly Issuance,2020-12-28,Savings account,Silver
2507,62,Monthly Issuance,2020-12-28,Salary account,Silver
3387,25,Weekly Issuance,2020-12-28,Salary account,Diamond
3991,1,Monthly Issuance,2020-12-28,NRI account,Silver
1056,1,Weekly Issuance,2020-12-28,Salary account,Diamond
2852,70,Monthly Issuance,2020-12-29,NRI account,Silver
3043,1,Monthly Issuance,2020-12-29,Salary account,Silver
10404,1,Monthly Issuance,2020-12-30,Savings account,Silver
528,17,Monthly Issuance,2020-12-30,Savings account,Silver
9424,54,Monthly Issuance,2020-12-30,Salary account,Silver
3190,1,Monthly Issuance,2020-12-30,Salary account,Silver
1390,69,Monthly Issuance,2020-12-30,Salary account,Silver
1988,72,Monthly Issuance,2020-12-30,Salary account,Silver
2362,16,Monthly Issuance,2020-12-30,Savings account,Silver
2064,54,Monthly Issuance,2020-12-30,Savings account,Silver
2689,70,Monthly Issuance,2021-01-01,Salary account,Silver
9730,54,Monthly Issuance,2021-01-01,Savings account,Silver
1387,67,Monthly Issuance,2021-01-01,NRI account,Silver
2637,70,Monthly Issuance,2021-01-01,Savings account,Silver
1221,45,Monthly Issuance,2021-01-02,NRI account,Silver
1860,70,Monthly Issuance,2021-01-02,Savings account,Silver
3540,18,Monthly Issuance,2021-01-03,Savings account,Silver
263,64,Weekly Issuance,2021-01-03,Savings account,Diamond
4660,63,Monthly Issuance,2021-01-03,Savings account,Silver
294,7,Monthly Issuance,2021-01-05,Savings account,Silver
4354,38,Monthly Issuance,2021-01-08,NRI account,Silver
3639,4,Monthly Issuance,2021-01-08,Savings account,Silver
1677,69,Monthly Issuance,2021-01-08,Savings account,Silver
2653,66,Monthly Issuance,2021-01-08,NRI account,Silver
3870,38,Monthly Issuance,2021-01-08,NRI account,Silver
17,1,Monthly Issuance,2021-01-08,NRI account,Silver
537,34,Monthly Issuance,2021-01-08,Salary account,Silver
10493,12,Monthly Issuance,2021-01-09,Savings account,Silver
2964,72,Monthly Issuance,2021-01-09,Savings account,Silver
752,23,Monthly Issuance,2021-01-10,NRI account,Silver
6064,49,Monthly Issuance,2021-01-11,NRI account,Silver
2981,46,Monthly Issuance,2021-01-11,Salary account,Silver
3527,44,Monthly Issuance,2021-01-11,NRI account,Silver
3005,42,Issuance After a Transaction,2021-01-11,NRI account,Gold
11244,33,Monthly Issuance,2021-01-12,NRI account,Silver
3470,8,Monthly Issuance,2021-01-12,NRI account,Silver
3110,48,Monthly Issuance,2021-01-12,Savings account,Silver
2300,36,Monthly Issuance,2021-01-13,Salary account,Silver
10148,34,Monthly Issuance,2021-01-13,Savings account,Silver
1707,75,Monthly Issuance,2021-01-13,NRI account,Silver
512,68,Monthly Issuance,2021-01-14,Savings account,Silver
9031,47,Monthly Issuance,2021-01-15,Savings account,Silver
3375,9,Monthly Issuance,2021-01-15,NRI account,Silver
2571,61,Monthly Issuance,2021-01-15,Savings account,Silver
3304,36,Monthly Issuance,2021-01-16,Savings account,Silver
3908,13,Monthly Issuance,2021-01-16,Savings account,Silver
9549,4,Monthly Issuance,2021-01-17,Savings account,Silver
4534,63,Monthly Issuance,2021-01-18,Savings account,Silver
872,27,Monthly Issuance,2021-01-18,NRI account,Silver
2854,1,Monthly Issuance,2021-01-18,Salary account,Silver
2696,1,Monthly Issuance,2021-01-19,NRI account,Silver
1214,39,Monthly Issuance,2021-01-19,Savings account,Silver
1262,29,Monthly Issuance,2021-01-19,Salary account,Silver
8320,51,Monthly Issuance,2021-01-19,Salary account,Silver
3910,10,Monthly Issuance,2021-01-19,Savings account,Silver
364,1,Monthly Issuance,2021-01-20,Savings account,Silver
480,23,Monthly Issuance,2021-01-21,Salary account,Silver
2535,61,Monthly Issuance,2021-01-21,Salary account,Silver
9179,28,Monthly Issuance,2021-01-21,Salary account,Silver
2299,1,Monthly Issuance,2021-01-21,Salary account,Silver
6138,54,Monthly Issuance,2021-01-22,Savings account,Silver
1840,21,Monthly Issuance,2021-01-22,Savings account,Silver
3471,63,Monthly Issuance,2021-01-22,Salary account,Silver
1651,34,Monthly Issuance,2021-01-23,NRI account,Silver
320,47,Monthly Issuance,2021-01-23,Salary account,Silver
3961,52,Monthly Issuance,2021-01-24,Savings account,Silver
3379,63,Monthly Issuance,2021-01-24,NRI account,Silver
4052,36,Weekly Issuance,2021-01-25,NRI account,Diamond
3964,25,Monthly Issuance,2021-01-25,Salary account,Silver
3681,70,Monthly Issuance,2021-01-25,Salary account,Silver
2229,1,Monthly Issuance,2021-01-27,Salary account,Silver
8742,70,Monthly Issuance,2021-01-28,Savings account,Silver
52,16,Monthly Issuance,2021-01-29,Savings account,Silver
1853,7,Monthly Issuance,2021-01-29,Salary account,Silver
3861,2,Monthly Issuance,2021-01-30,Savings account,Silver
3067,46,Monthly Issuance,2021-01-30,Savings account,Silver
3659,54,Monthly Issuance,2021-02-01,NRI account,Silver
1356,39,Monthly Issuance,2021-02-01,Savings account,Silver
1656,47,Monthly Issuance,2021-02-01,Salary account,Silver
2103,48,Monthly Issuance,2021-02-01,NRI account,Silver
1854,32,Monthly Issuance,2021-02-02,Savings account,Silver
910,1,Monthly Issuance,2021-02-03,Savings account,Silver
3794,20,Monthly Issuance,2021-02-03,Salary account,Silver
3546,55,Monthly Issuance,2021-02-03,Savings account,Silver
605,65,Monthly Issuance,2021-02-04,Savings account,Silver
3990,77,Monthly Issuance,2021-02-04,Savings account,Silver
2021,69,Monthly Issuance,2021-02-05,Salary account,Silver
11231,1,Monthly Issuance,2021-02-05,NRI account,Silver
4266,54,Monthly Issuance,2021-02-05,Salary account,Silver
2455,30,Monthly Issuance,2021-02-06,Savings account,Silver
3633,18,Monthly Issuance,2021-02-06,Savings account,Silver
4026,58,Monthly Issuance,2021-02-06,NRI account,Silver
3620,14,Monthly Issuance,2021-02-06,Salary account,Silver
4550,56,Monthly Issuance,2021-02-06,Salary account,Silver
1616,22,Monthly Issuance,2021-02-07,Salary account,Silver
1498,62,Weekly Issuance,2021-02-07,NRI account,Diamond
598,1,Monthly Issuance,2021-02-08,NRI account,Silver
2262,13,Monthly Issuance,2021-02-08,Savings account,Silver
2126,1,Monthly Issuance,2021-02-09,NRI account,Silver
1418,35,Monthly Issuance,2021-02-09,Savings account,Silver
2537,27,Monthly Issuance,2021-02-09,Salary account,Silver
159,70,Monthly Issuance,2021-02-11,Salary account,Silver
11141,1,Weekly Issuance,2021-02-11,NRI account,Diamond
2477,11,Monthly Issuance,2021-02-11,NRI account,Silver
1182,8,Monthly Issuance,2021-02-11,Savings account,Silver
130,54,Monthly Issuance,2021-02-12,Salary account,Silver
828,1,Monthly Issuance,2021-02-12,Salary account,Silver
2042,31,Monthly Issuance,2021-02-12,Savings account,Silver
4358,5,Monthly Issuance,2021-02-12,NRI account,Silver
3565,30,Monthly Issuance,2021-02-12,Salary account,Silver
796,1,Monthly Issuance,2021-02-13,NRI account,Silver
2381,1,Monthly Issuance,2021-02-13,NRI account,Silver
1430,26,Monthly Issuance,2021-02-13,Salary account,Silver
2085,25,Monthly Issuance,2021-02-13,Savings account,Silver
3059,1,Monthly Issuance,2021-02-15,Salary account,Silver
3959,1,Weekly Issuance,2021-02-15,NRI account,Diamond
1068,52,Monthly Issuance,2021-02-15,NRI account,Silver
10915,25,Weekly Issuance,2021-02-15,NRI account,Diamond
729,14,Monthly Issuance,2021-02-15,NRI account,Silver
1141,28,Monthly Issuance,2021-02-16,Savings account,Silver
1264,1,Monthly Issuance,2021-02-16,NRI account,Silver
351,50,Monthly Issuance,2021-02-17,NRI account,Silver
424,12,Monthly Issuance,2021-02-17,NRI account,Silver
1037,1,Monthly Issuance,2021-02-18,Savings account,Silver
2656,1,Monthly Issuance,2021-02-18,Salary account,Silver
5445,72,Monthly Issuance,2021-02-19,Savings account,Silver
3188,24,Monthly Issuance,2021-02-20,Savings account,Silver
3236,52,Monthly Issuance,2021-02-20,NRI account,Silver
2766,31,Monthly Issuance,2021-02-20,NRI account,Silver
1447,65,Monthly Issuance,2021-02-20,Savings account,Silver
3331,16,Monthly Issuance,2021-02-20,Salary account,Silver
4268,77,Monthly Issuance,2021-02-20,Savings account,Silver
1524,6,Monthly Issuance,2021-02-20,NRI account,Silver
4746,54,Monthly Issuance,2021-02-21,NRI account,Silver
3337,58,Issuance After a Transaction,2021-02-22,NRI account,Gold
323,52,Monthly Issuance,2021-02-23,Savings account,Silver
2016,1,Monthly Issuance,2021-02-23,NRI account,Silver
226,70,Monthly Issuance,2021-02-23,Salary account,Silver
5180,54,Monthly Issuance,2021-02-24,Salary account,Silver
1619,38,Monthly Issuance,2021-02-24,Salary account,Silver
2661,1,Monthly Issuance,2021-02-25,NRI account,Silver
1818,54,Monthly Issuance,2021-02-25,Salary account,Silver
2937,1,Monthly Issuance,2021-02-25,Savings account,Silver
2194,54,Monthly Issuance,2021-02-25,Savings account,Silver
1336,5,Monthly Issuance,2021-02-26,Savings account,Silver
2325,55,Monthly Issuance,2021-02-26,NRI account,Silver
292,49,Monthly Issuance,2021-02-26,Savings account,Silver
2797,74,Monthly Issuance,2021-02-26,NRI account,Silver
1736,74,Monthly Issuance,2021-02-26,NRI account,Silver
2405,64,Monthly Issuance,2021-02-27,NRI account,Silver
2415,16,Monthly Issuance,2021-02-27,NRI account,Silver
3851,1,Monthly Issuance,2021-02-27,NRI account,Silver
2782,1,Monthly Issuance,2021-02-27,Salary account,Silver
195,70,Monthly Issuance,2021-02-27,NRI account,Silver
2380,46,Monthly Issuance,2021-02-27,Salary account,Silver
1928,70,Monthly Issuance,2021-03-02,NRI account,Silver
3242,28,Monthly Issuance,2021-03-02,NRI account,Silver
3541,70,Monthly Issuance,2021-03-02,Savings account,Silver
3652,36,Monthly Issuance,2021-03-02,Savings account,Silver
2024,20,Monthly Issuance,2021-03-02,Savings account,Silver
919,62,Monthly Issuance,2021-03-03,Savings account,Silver
1096,34,Monthly Issuance,2021-03-03,NRI account,Silver
1215,65,Monthly Issuance,2021-03-04,Salary account,Silver
6306,64,Monthly Issuance,2021-03-04,Savings account,Silver
2089,29,Weekly Issuance,2021-03-05,NRI account,Diamond
850,25,Monthly Issuance,2021-03-07,Savings account,Silver
1668,62,Monthly Issuance,2021-03-07,NRI account,Silver
2224,46,Issuance After a Transaction,2021-03-08,NRI account,Gold
3574,72,Monthly Issuance,2021-03-08,Savings account,Silver
6061,1,Monthly Issuance,2021-03-08,Savings account,Silver
2270,14,Monthly Issuance,2021-03-08,NRI account,Silver
214,22,Monthly Issuance,2021-03-09,Savings account,Silver
3031,51,Monthly Issuance,2021-03-10,NRI account,Silver
1746,1,Monthly Issuance,2021-03-11,Salary account,Silver
64,64,Monthly Issuance,2021-03-11,Savings account,Silver
3842,1,Monthly Issuance,2021-03-12,NRI account,Silver
3971,75,Monthly Issuance,2021-03-13,Salary account,Silver
405,55,Monthly Issuance,2021-03-13,NRI account,Silver
600,46,Monthly Issuance,2021-03-13,Savings account,Silver
1740,57,Monthly Issuance,2021-03-13,NRI account,Silver
2672,59,Monthly Issuance,2021-03-14,NRI account,Silver
114,60,Monthly Issuance,2021-03-14,Salary account,Silver
2760,10,Monthly Issuance,2021-03-14,NRI account,Silver
2597,31,Monthly Issuance,2021-03-16,NRI account,Silver
2908,61,Monthly Issuance,2021-03-16,Savings account,Silver
191,41,Monthly Issuance,2021-03-17,NRI account,Silver
2354,7,Monthly Issuance,2021-03-17,NRI account,Silver
3782,9,Weekly Issuance,2021-03-17,NRI account,Diamond
3328,1,Monthly Issuance,2021-03-17,Salary account,Silver
3083,66,Monthly Issuance,2021-03-18,Savings account,Silver
1199,50,Monthly Issuance,2021-03-18,NRI account,Silver
10652,1,Monthly Issuance,2021-03-18,Salary account,Silver
2690,66,Monthly Issuance,2021-03-19,Savings account,Silver
2495,70,Monthly Issuance,2021-03-19,NRI account,Silver
8505,70,Monthly Issuance,2021-03-20,Savings account,Silver
304,4,Monthly Issuance,2021-03-20,Savings account,Silver
8926,1,Monthly Issuance,2021-03-21,Salary account,Silver
578,28,Weekly Issuance,2021-03-21,NRI account,Diamond
1363,11,Monthly Issuance,2021-03-23,Savings account,Silver
1165,44,Monthly Issuance,2021-03-23,NRI account,Silver
85,68,Monthly Issuance,2021-03-23,Savings account,Silver
749,38,Monthly Issuance,2021-03-23,Savings account,Silver
8026,36,Monthly Issuance,2021-03-23,NRI account,Silver
3332,17,Monthly Issuance,2021-03-25,Salary account,Silver
3739,1,Monthly Issuance,2021-03-25,Savings account,Silver
1907,1,Monthly Issuance,2021-03-25,Savings account,Silver
1976,26,Monthly Issuance,2021-03-25,Salary account,Silver
3658,24,Monthly Issuance,2021-03-25,Savings account,Silver
3581,66,Monthly Issuance,2021-03-26,NRI account,Silver
1466,69,Weekly Issuance,2021-03-26,Salary account,Diamond
3176,26,Monthly Issuance,2021-03-26,NRI account,Silver
1459,12,Monthly Issuance,2021-03-26,NRI account,Silver
1321,60,Monthly Issuance,2021-03-27,NRI account,Silver
2966,33,Monthly Issuance,2021-03-27,Savings account,Silver
157,11,Monthly Issuance,2021-03-28,Savings account,Silver
2158,38,Monthly Issuance,2021-03-29,Salary account,Silver
2843,30,Monthly Issuance,2021-03-29,NRI account,Silver
3266,14,Monthly Issuance,2021-03-29,Savings account,Silver
2048,76,Monthly Issuance,2021-03-30,Savings account,Silver
442,54,Monthly Issuance,2021-03-30,Salary account,Silver
3885,51,Monthly Issuance,2021-04-01,Savings account,Silver
1863,62,Monthly Issuance,2021-04-01,NRI account,Silver
9167,56,Monthly Issuance,2021-04-02,NRI account,Silver
2874,32,Monthly Issuance,2021-04-02,Salary account,Silver
3695,30,Monthly Issuance,2021-04-02,Savings account,Silver
10068,1,Monthly Issuance,2021-04-02,NRI account,Silver
2725,52,Monthly Issuance,2021-04-02,NRI account,Silver
2899,40,Monthly Issuance,2021-04-03,NRI account,Silver
144,10,Weekly Issuance,2021-04-03,Salary account,Diamond
1933,35,Monthly Issuance,2021-04-04,NRI account,Silver
1034,73,Monthly Issuance,2021-04-04,Savings account,Silver
49,1,Monthly Issuance,2021-04-06,Salary account,Silver
1594,15,Monthly Issuance,2021-04-06,NRI account,Silver
1138,41,Monthly Issuance,2021-04-07,NRI account,Silver
3544,33,Monthly Issuance,2021-04-07,NRI account,Silver
1636,53,Monthly Issuance,2021-04-08,NRI account,Silver
10812,16,Monthly Issuance,2021-04-08,Savings account,Silver
2165,51,Monthly Issuance,2021-04-08,Savings account,Silver
3460,16,Monthly Issuance,2021-04-08,Salary account,Silver
4208,1,Monthly Issuance,2021-04-08,Savings account,Silver
2954,1,Monthly Issuance,2021-04-08,NRI account,Silver
843,6,Monthly Issuance,2021-04-09,Savings account,Silver
2901,1,Monthly Issuance,2021-04-09,Savings account,Silver
1734,37,Monthly Issuance,2021-04-10,Salary account,Silver
2466,39,Monthly Issuance,2021-04-11,Salary account,Silver
476,69,Monthly Issuance,2021-04-11,Salary account,Silver
1407,19,Issuance After a Transaction,2021-04-11,Salary account,Gold
1598,15,Monthly Issuance,2021-04-12,NRI account,Silver
2166,71,Monthly Issuance,2021-04-12,Savings account,Silver
1259,72,Monthly Issuance,2021-04-12,NRI account,Silver
927,69,Monthly Issuance,2021-04-12,Salary account,Silver
2575,72,Monthly Issuance,2021-04-13,NRI account,Silver
4467,17,Weekly Issuance,2021-04-13,Salary account,Diamond
1253,5,Monthly Issuance,2021-04-13,NRI account,Silver
1281,8,Monthly Issuance,2021-04-14,Savings account,Silver
1915,2,Monthly Issuance,2021-04-14,Salary account,Silver
3716,1,Monthly Issuance,2021-04-14,Salary account,Silver
1560,62,Monthly Issuance,2021-04-14,Savings account,Silver
4725,73,Monthly Issuance,2021-04-14,NRI account,Silver
1665,73,Monthly Issuance,2021-04-15,NRI account,Silver
12,21,Monthly Issuance,2021-04-15,Savings account,Silver
3398,43,Monthly Issuance,2021-04-15,NRI account,Silver
4475,72,Monthly Issuance,2021-04-16,NRI account,Silver
2586,57,Monthly Issuance,2021-04-16,Salary account,Silver
189,76,Monthly Issuance,2021-04-16,Savings account,Silver
3077,64,Monthly Issuance,2021-04-16,Savings account,Silver
3634,21,Monthly Issuance,2021-04-16,Salary account,Silver
3897,13,Monthly Issuance,2021-04-16,Savings account,Silver
2055,37,Monthly Issuance,2021-04-17,Savings account,Silver
3012,49,Monthly Issuance,2021-04-18,NRI account,Silver
1035,73,Monthly Issuance,2021-04-18,NRI account,Silver
1687,23,Monthly Issuance,2021-04-18,NRI account,Silver
407,72,Weekly Issuance,2021-04-18,Salary account,Diamond
2744,70,Weekly Issuance,2021-04-19,Salary account,Diamond
3194,11,Monthly Issuance,2021-04-19,Salary account,Silver
109,53,Monthly Issuance,2021-04-20,Savings account,Silver
1198,70,Monthly Issuance,2021-04-20,Savings account,Silver
3830,56,Monthly Issuance,2021-04-20,NRI account,Silver
3692,70,Monthly Issuance,2021-04-21,Salary account,Silver
3217,75,Issuance After a Transaction,2021-04-23,NRI account,Gold
453,75,Monthly Issuance,2021-04-24,Salary account,Silver
2539,24,Monthly Issuance,2021-04-24,Salary account,Silver
794,63,Monthly Issuance,2021-04-24,Salary account,Silver
636,75,Monthly Issuance,2021-04-24,Salary account,Silver
309,14,Monthly Issuance,2021-04-25,NRI account,Silver
873,73,Monthly Issuance,2021-04-26,Salary account,Silver
589,1,Monthly Issuance,2021-04-26,Salary account,Silver
9484,5,Monthly Issuance,2021-04-26,NRI account,Silver
3052,44,Monthly Issuance,2021-04-26,Savings account,Silver
10134,22,Monthly Issuance,2021-04-26,NRI account,Silver
3846,61,Monthly Issuance,2021-04-27,Savings account,Silver
912,65,Monthly Issuance,2021-04-27,Salary account,Silver
2080,74,Monthly Issuance,2021-04-27,Savings account,Silver
2857,19,Monthly Issuance,2021-04-28,Salary account,Silver
647,1,Monthly Issuance,2021-04-28,Savings account,Silver
2952,65,Monthly Issuance,2021-04-28,Savings account,Silver
240,72,Monthly Issuance,2021-04-28,NRI account,Silver
1693,1,Issuance After a Transaction,2021-04-29,Savings account,Gold
2612,1,Monthly Issuance,2021-04-29,NRI account,Silver
3104,1,Monthly Issuance,2021-04-29,NRI account,Silver
1488,25,Monthly Issuance,2021-04-29,Salary account,Silver
2451,54,Monthly Issuance,2021-04-29,NRI account,Silver
10257,27,Monthly Issuance,2021-05-01,NRI account,Silver
1024,19,Monthly Issuance,2021-05-02,Salary account,Silver
2173,64,Monthly Issuance,2021-05-02,Savings account,Silver
98,55,Monthly Issuance,2021-05-02,Salary account,Silver
3119,33,Monthly Issuance,2021-05-02,Salary account,Silver
1230,1,Monthly Issuance,2021-05-03,Savings account,Silver
2594,19,Issuance After a Transaction,2021-05-03,NRI account,Gold
3773,10,Monthly Issuance,2021-05-04,Savings account,Silver
3635,10,Monthly Issuance,2021-05-04,Salary account,Silver
293,1,Monthly Issuance,2021-05-04,Salary account,Silver
1178,41,Monthly Issuance,2021-05-04,Salary account,Silver
3988,23,Monthly Issuance,2021-05-04,NRI account,Silver
2816,74,Monthly Issuance,2021-05-04,Savings account,Silver
722,38,Issuance After a Transaction,2021-05-04,Savings account,Gold
2184,6,Monthly Issuance,2021-05-07,Salary account,Silver
10022,1,Monthly Issuance,2021-05-07,Salary account,Silver
1385,53,Monthly Issuance,2021-05-08,Salary account,Silver
3506,70,Monthly Issuance,2021-05-08,NRI account,Silver
316,62,Monthly Issuance,2021-05-08,NRI account,Silver
3711,3,Monthly Issuance,2021-05-08,NRI account,Silver
1982,6,Monthly Issuance,2021-05-08,NRI account,Silver
2071,35,Monthly Issuance,2021-05-08,Savings account,Silver
2800,41,Monthly Issuance,2021-05-08,Savings account,Silver
997,54,Monthly Issuance,2021-05-08,Salary account,Silver
367,23,Monthly Issuance,2021-05-09,NRI account,Silver
2141,21,Monthly Issuance,2021-05-09,NRI account,Silver
2127,1,Monthly Issuance,2021-05-09,Salary account,Silver
3214,67,Monthly Issuance,2021-05-10,Salary account,Silver
250,56,Monthly Issuance,2021-05-10,NRI account,Silver
3742,59,Monthly Issuance,2021-05-11,NRI account,Silver
3577,74,Monthly Issuance,2021-05-11,NRI account,Silver
2448,23,Monthly Issuance,2021-05-11,NRI account,Silver
1130,1,Monthly Issuance,2021-05-11,Savings account,Silver
2118,42,Monthly Issuance,2021-05-11,Savings account,Silver
2005,16,Monthly Issuance,2021-05-11,Salary account,Silver
475,3,Monthly Issuance,2021-05-11,Salary account,Silver
6922,3,Weekly Issuance,2021-05-12,Savings account,Diamond
3122,74,Monthly Issuance,2021-05-12,Salary account,Silver
282,69,Monthly Issuance,2021-05-12,Savings account,Silver
3140,3,Monthly Issuance,2021-05-13,Savings account,Silver
3790,1,Weekly Issuance,2021-05-13,Salary account,Diamond
5164,5,Monthly Issuance,2021-05-13,Savings account,Silver
8149,64,Issuance After a Transaction,2021-05-14,NRI account,Gold
2900,20,Monthly Issuance,2021-05-14,NRI account,Silver
383,38,Monthly Issuance,2021-05-15,Salary account,Silver
1953,9,Weekly Issuance,2021-05-15,NRI account,Diamond
3344,70,Monthly Issuance,2021-05-15,Salary account,Silver
139,38,Weekly Issuance,2021-05-15,Salary account,Diamond
1808,28,Monthly Issuance,2021-05-16,Salary account,Silver
3299,11,Weekly Issuance,2021-05-16,NRI account,Diamond
1697,63,Monthly Issuance,2021-05-17,Savings account,Silver
2392,1,Monthly Issuance,2021-05-18,Salary account,Silver
8713,53,Monthly Issuance,2021-05-18,Savings account,Silver
3403,63,Monthly Issuance,2021-05-20,NRI account,Silver
